company	firm_id	gvkey	year
prgx.com	327	62494	2004
dow-dupont.com	9270	4060	2004
gsrc.com	2125	62844	2004
aosmith.com	8839	9771	2004
pwreit.com	9242	8611	2004
tvia.com	1446	138612	2004
marineproductscorp.com	4717	142546	2004
bioscrip.com	2183	63490	2004
edgewell.com	6959	133367	2004
ionmedia.com	329264	30945	2004
thecheesecakefactory.com	1616	25737	2004
mauiland.com	12235	7117	2004
rclcorporate.com	5461	28191	2004
bowl-america.com	5428	2342	2004
churchdwight.com	5447	3026	2004
unitedhealthgroup.com	4714	10903	2004
lehman.com	302811	30128	2004
creditacceptance.com	3948	25339	2004
anadarko.com	4021	11923	2004
microchip.com	5553	27965	2004
ecolab.com	88	4213	2004
nl-ind.com	1492	7658	2004
altairnano.com	7378	64550	2004
amdpi.com	11026	109580	2004
tractorsupply.com	8199	29736	2004
ampliphibio.com	5564	30236	2004
worldheart.com	299	64132	2004
commsystems.com	626	3275	2004
tlcvision.com	9944	62465	2004
gentex.com	955	5116	2004
dothill.com	8782	65413	2004
coca-colafemsa.com	5306	28844	2004
sporthaley.com	2286	29997	2004
steelexcel.com	10787	12256	2004
leonardodrs.com	3351	3918	2004
calamos.com	2824	160989	2004
movadogroup.com	3205	7951	2004
orbitintl.com	10209	8176	2004
globecommsystems.com	3392	65244	2004
slb.com	3712	60894	2004
es.com	3536	4467	2004
datawatch.com	11222	25320	2004
schnitzersteel.com	3300	29217	2004
tmhcc.com	8173	25877	2004
kewaunee.com	779	6410	2004
scansource.com	2885	29910	2004
ecotradecorporation.com	3933	29063	2004
stereotaxis.com	6850	160375	2004
graham-mfg.com	8596	5254	2004
atceramics.com	9518	1577	2004
sonicautomotive.com	11367	65831	2004
goldenent.com	12103	117036	2004
graftech.com	4633	61153	2004
santarus.com	6630	157954	2004
gateway.com	11495	29345	2004
apc.com	578792	14565	2004
printronix.com	4298	8759	2004
wasteconnections.com	2704	110732	2004
usxpress.com	4453	30751	2004
dmlp.net	12158	4045	2004
acuitybrands.com	2647	146017	2004
jetblue.com	5378	147305	2004
kellwood.com	4291	6376	2004
rigel.com	10559	133468	2004
gopresto.com	2359	7762	2004
staar.com	5701	9969	2004
nec.com	8826	7652	2004
jbssinc.com	3980	24755	2004
trammellcrow.com	3832	65773	2004
borgwarner.com	6190	28742	2004
aeroflex.com	9377	1056	2004
vermontteddybear.com	8981	29284	2004
syntroleum.com	4793	64626	2004
bristolwest.com	7689	157859	2004
omnicell.com	8964	142956	2004
everestre.com	899245	61388	2004
medimmune.com	10268	206184	2004
atni.com	9622	24708	2004
ralphlauren.com	11836	64891	2004
empiredistrict.com	1523	4331	2004
peabodyenergy.com	1427	142460	2004
kirbycorp.com	6687	155133	2004
avnet.com	5994	1919	2004
gentherm.com	10659	28408	2004
ironmountain.com	5420	62374	2004
partech.com	7029	8334	2004
emcore.com	911	64637	2004
synagro.com	11838	25480	2004
lglgroup.com	9730	6848	2004
univest.net	7390	19817	2004
graniteconstruction.com	2568	21429	2004
ambac.com	7951	24287	2004
unitedsecuritybank.com	5181	64228	2004
inap.com	815855	124358	2004
ntii.com	478453	29729	2004
hawthornbancshares.com	7275	111179	2004
merit.com	2854	21777	2004
henryschein.com	6856	61494	2004
cephalon.com	11453	23945	2004
contango.com	5030	22053	2004
etcusa.com	783	4415	2004
pactiv.com	10198	125533	2004
intgla.com	7787	7632	2004
emersonradio.com	5167	4322	2004
doubleclickbygoogle.com	5528	66507	2004
ilinc.com	12709	66690	2004
bradyid.com	774668	2352	2004
weyerhaeuser.com	7141	11456	2004
hmny.com	11394	65247	2004
gilat.com	8707	28236	2004
ionispharma.com	7694	24040	2004
steelcloud.com	6787	64663	2004
sjindustries.com	12719	9831	2004
synaptics.com	7045	142814	2004
veolia.com	7274	238616	2004
bemis.com	7534	2154	2004
advent.com	1189	61557	2004
ppg.com	10190	8247	2004
ceair.com	3627	64336	2004
gnty.com	6952	110683	2004
wbmd.com	10004	115404	2004
colgatepalmolive.com	832342	3170	2004
dycomind.com	5227	4115	2004
crusaderinsurance.com	906794	10832	2004
clevelandcliffs.com	2693	3107	2004
nymtrust.com	9974	158053	2004
bunzl.com	1485	100095	2004
gtxinc.com	487	156857	2004
raytheon.com	12680	8972	2004
ipsenus.com	725	156293	2004
dinebrands.com	848882	24291	2004
goldfieldcorp.com	5340	5218	2004
tegna.com	11388	4988	2004
angiodynamics.com	5737	264387	2004
natrol.com	11001	112720	2004
macysinc.com	8447	4611	2004
atmosenergy.com	2644	4383	2004
mtb.com	1621	4699	2004
phoenixwm.com	5212	142462	2004
aschulman.com	2544	9472	2004
ultratech.com	12187	28938	2004
keytronic.com	58	6416	2004
hain.com	3609	29609	2004
pseg.com	879	8810	2004
lazarediamonds-sea.com	4512	6619	2004
cityholding.com	7117	16781	2004
cascorp.com	4105	2802	2004
siliconimage.com	525	124599	2004
expedeon.com	69055	138744	2004
tomy.com	1833	64896	2004
mckesson.com	2666	30161	2004
cmc.com	3837	3246	2004
hedgepathpharma.com	11108	65703	2004
comarco.com	4520	3218	2004
corecivic.com	9708	65084	2004
gerberscientific.net	2089	5142	2004
7-eleven.com	12560	9872	2004
trcsolutions.com	3716	10297	2004
murphyoilcorp.com	10709	7620	2004
simmonsbank.com	197184	19355	2004
monogrambio.com	7717	134308	2004
starrett.com	969	10030	2004
brookfield.com	5141	2369	2004
civb.com	10752	21593	2004
idt.com	10337	6003	2004
arm.com	3881	109179	2004
kenseynash.com	5678	61703	2004
crbard.com	9632	2044	2004
conveyhealthsolutions.com	534	161816	2004
quantum.com	6909	8867	2004
igo.com	6264	137434	2004
immucell.com	9575	13235	2004
buckeye.com	10437	13526	2004
americancampus.com	8419	161048	2004
cascadianrx.com	2987	20245	2004
dyax.com	10894	112754	2004
dtag.com	677	66061	2004
viasat.com	4745	64088	2004
mvccapital.com	9999	137230	2004
parkerdrilling.com	1051	8357	2004
prahs.com	8039	160670	2004
thehackettgroup.com	5676	111000	2004
db.com	6750	15576	2004
ghco.com	7370	11300	2004
exxonmobil.com	3002	4503	2004
sonoco.com	3771	9815	2004
strattec.com	11174	31567	2004
ofgbancorp.com	351976	16981	2004
martek.com	5124	29278	2004
simpsonmfg.com	1078	30260	2004
cbrands.com	3169	2710	2004
cameco.com	11371	24370	2004
cyilimited.com	2970	31424	2004
catofashions.com	395	2818	2004
dnb.com	11494	4094	2004
hdfcbank.com	536	144535	2004
ness.com	2931	160364	2004
antheminc.com	10680	145046	2004
euronetworldwide.com	2685	64536	2004
arbor.com	3378	160173	2004
rehabcare.com	889	24219	2004
federalrealty.com	11876	4605	2004
centralfreight.com	7018	157735	2004
cabotcorp.com	7790	2593	2004
ameriserv.com	8403	17269	2004
evhc.net	10749	65967	2004
taitroncomponents.com	12448	31738	2004
magicsoftware.com	1803	25367	2004
mateon.com	8526	28795	2004
conedison.com	8212	3413	2004
kellyservices.com	2113	6379	2004
micron.com	1390	7343	2004
arcelormittal.com	6540	155395	2004
aetna.com	5262	1177	2004
cubic.com	135271	3639	2004
republicbank.com	8902	112721	2004
momentapharma.com	12092	264414	2004
bio-rad.com	9109	2220	2004
techsol.com	11414	24474	2004
agenusbio.com	8617	129466	2004
ask.com	6288	121834	2004
bancorpsouth.com	7119	14219	2004
flexiblesolutions.com	448	126010	2004
idexcorp.com	56	15267	2004
preformed.com	117	19305	2004
bankofcommerceholdings.com	9071	112112	2004
credit-suisse.com	9291	28838	2004
scholastic.com	12510	9466	2004
atcvg.com	7120	147101	2004
polydex.com	808	8666	2004
nextgen.com	224999	8858	2004
ert.com	1839	64341	2004
4licensingcorp.com	5130	6661	2004
cyanotech.com	5380	12575	2004
microsemi.com	12234	7346	2004
tunstall.com	8131	1523	2004
permapipe.com	8017	19431	2004
mack-cali.com	3812	30637	2004
mosys.com	8446	141278	2004
abaxis.com	6644	24888	2004
amriglobal.com	12025	118081	2004
platinumre.com	4811	148414	2004
expeditors.com	5252	4494	2004
applebeescanada.com	10739	16665	2004
imax.com	7555	30312	2004
oreillyauto.com	6647	28180	2004
netapp.com	154	61591	2004
spectrumcontrol.com	5632	9937	2004
dollargeneral.com	4572	4016	2004
ea.com	11052	16721	2004
bhbt.com	9255	31895	2004
alaskaair.com	7024	1230	2004
searsholdings.com	2323	6307	2004
stratasys.com	2385	30847	2004
vistagold.com	12132	12321	2004
analysts.com	5248	1634	2004
head.com	5515	140081	2004
cvcb.com	10928	63224	2004
modine.com	11851	7486	2004
cymer.com	4972	63600	2004
nobellearning.com	4119	12855	2004
sumtotalsystems.com	1789	111579	2004
emcins.com	1237	16716	2004
oilgear.com	8061	8109	2004
lincare.com	61	25062	2004
oceanfirst.com	462011	63232	2004
champps.com	4524	65088	2004
drhorton.com	5960	25340	2004
fpuc.com	9582	4801	2004
mgrc.com	11354	7161	2004
werner.com	7341	12266	2004
thewaltdisneycompany.com	10637	3980	2004
nfp.com	8332	154056	2004
saucony.com	7399	5802	2004
cpac.com	4597	2561	2004
inficon.com	1769	141076	2004
amrepcorp.com	6560	1618	2004
mannkindcorp.com	1277	160340	2004
checkers.com	441236	24671	2004
iridex.com	8854	62168	2004
yamana.com	9862	31519	2004
imperialsugarcompany.com	5533	14503	2004
inlandrealestate.com	8303	143689	2004
morganstanley.com	11616	12124	2004
mysifi.com	8342	160667	2004
marten.com	11075	12625	2004
bankpatriot.com	2593	30647	2004
magna.com	3249	6946	2004
pentair.com	5504	8463	2004
gabelli.com	966	118264	2004
deepwater.com	12168	28338	2004
nutrien.com	892583	16582	2004
autonation.com	6854	9063	2004
ctiindustries.com	1893	65765	2004
apachecorp.com	228	1678	2004
microvision.com	8511	63531	2004
ultimatesoftware.com	12237	111064	2004
sonic.com	4824	29709	2004
eatonvance.com	8604	4201	2004
olin.com	2457	8123	2004
bonso.com	2548	15327	2004
amerisourcebergen.com	12725	31673	2004
naturesbountyco.com	4541	7798	2004
plainsallamerican.com	176	116029	2004
tescocorp.com	12118	20747	2004
forrester.com	5982	64061	2004
madcatz.com	7242	29627	2004
nice.com	9868	61902	2004
quidel.com	6322	7526	2004
sportsmansguide.com	2942	12222	2004
pgi.com	3898	62317	2004
naspers.com	5631	206059	2004
petrochina.com.cn	5185	133870	2004
ruger.com	63214	10124	2004
dorel.com	1340	22049	2004
oilstatesintl.com	11629	142260	2004
idt.net	10494	62396	2004
bjsrestaurants.com	785	63739	2004
oxy.com	1527	8068	2004
insitevision.com	8933	29032	2004
rubios.com	1888	120557	2004
trci.net	11955	10382	2004
apricusbio.com	9352	62110	2004
ampcopgh.com	859876	1613	2004
kornferry.com	9019	118267	2004
sap.com	12749	103487	2004
mondelezinternational.com	9909	142953	2004
trueblue.com	5532	22207	2004
exar.com	12358	4476	2004
westaff.com	3472	62733	2004
astafunding.com	1425	61544	2004
cnty.com	273	29151	2004
phazarcorp.com	415	6308	2004
kimberly-clark.com	9417	6435	2004
ciber.com	869	29900	2004
telecomsys.com	9334	138613	2004
slgreen.com	4365	65290	2004
curtisswright.com	8341	3662	2004
nuskin.com	605064	64028	2004
immucor.com	11068	11914	2004
callon.com	892	15060	2004
arris.com	10954	28853	2004
worldmarket.com	12325	62590	2004
smtc.com	558	137874	2004
misonix.com	8097	24890	2004
cintas.com	2797	3062	2004
unitedrentals.com	7851	66065	2004
goldcorp.com	8050	15037	2004
meritagehospitality.com	6369	13759	2004
gpigaming.com	6472	29964	2004
netguru.com	153	63384	2004
oled.com	2080	25274	2004
usg.com	9918	10816	2004
ctscorp.com	11652	2577	2004
mihomes.com	12453	12615	2004
sonicwall.com	10642	126322	2004
novartis.com	12347	101310	2004
twec.com	10310	12421	2004
livemicrosystems.com	6181	29746	2004
glatfelter.com	11600	5179	2004
washreit.com	1354	11301	2004
conmed.com	5842	13623	2004
gehl.com	11509	17202	2004
sigmatronintl.com	3603	29698	2004
schoolspecialty.com	2263	111491	2004
gsk.com	6198	5180	2004
parkervision.com	2443	29332	2004
valueline.com	6861	11099	2004
lilly.com	5126	6730	2004
alliantenergy.com	10275	11554	2004
hartehanks.com	10572	12545	2004
ggp.com	8728	28119	2004
nuveen.com	3147	25296	2004
marathonoil.com	10493	7017	2004
consumerportfolio.com	12815	25852	2004
costco.com	8669	29028	2004
eon.com	7200	100590	2004
mercerint.com	6524	14563	2004
genesishcc.com	4660	157355	2004
photomask.com	5752	63052	2004
citizensinc.com	9055	16775	2004
blucora.com	12419	116772	2004
sanofi.com	12302	101204	2004
chenergygroup.com	51	2856	2004
hallwood.com	4089	5442	2004
copt.com	8520	24825	2004
allete.com	9040	7437	2004
tollbrothers.com	7362	12395	2004
pepboys.com	12618	8475	2004
americanwoodmark.com	12102	12379	2004
aseglobal.com	3577	213412	2004
aspentech.com	781	30870	2004
alliedhpi.com	8784	24837	2004
markelcorp.com	2094	12909	2004
yanzhoucoal.com.cn	10001	108893	2004
metalstorm.com	10592	244818	2004
thepeoples.com	4330	112254	2004
pcm.com	8220	31674	2004
ottertail.com	1491	8199	2004
carriageservices.com	906	63456	2004
j2global.com	2958	122172	2004
aware.com	4505	63454	2004
compudyne.com	90713	3297	2004
gptrust.com	1009	156714	2004
fluor.com	9273	4818	2004
netgear.com	6497	154039	2004
cambrex.com	4985	13839	2004
radcom.com	8381	65460	2004
callawaygolf.com	2467	24978	2004
kelloggcompany.com	3613	6375	2004
digitalvideosystems.net	11344	62822	2004
usfunds.com	5168	12407	2004
evergyinc.com	907583	6338	2004
manhattanbridgecapital.com	582	120456	2004
sohu.com	8521	137611	2004
humana.com	444308	27914	2004
hydro.com	6388	12383	2004
ii-vi.com	12697	14561	2004
intergraph.com	1740	6036	2004
mgm.com	11364	12352	2004
target.com	1220	3813	2004
five-starbank.com	12442	121713	2004
abiomed.com	3714	13619	2004
stateauto.com	6863	24233	2004
labcorp.com	7240	14960	2004
beamsuntory.com	6966	1408	2004
delphax.com	8992	2951	2004
sappi.com	3653	102422	2004
colorkinetics.com	9318	160203	2004
columbiabank.com	923	25376	2004
navisite.com	7058	125358	2004
arcadis.com	12280	29789	2004
bhge.com	735791	1976	2004
aradigm.com	4574	63081	2004
elbitsystems.com	8243	65380	2004
milesci.com	10028	61496	2004
smpcorp.com	953	10000	2004
hosthotels.com	5932	7063	2004
easterncompany.com	5012	4186	2004
unicomgov.com	12440	24491	2004
albint.com	11347	14084	2004
centurylink.com	3004	2884	2004
ielp.com	8227	13709	2004
protective.com	4880	8789	2004
aksteel.com	10238	29968	2004
sierrawireless.com	916	120334	2004
amtechsystems.com	2595	8864	2004
firstmarblehead.com	231	156156	2004
unifirst.com	12504	10840	2004
synopsys.com	10611	24975	2004
suptech.com	3478	27913	2004
saba.com	11559	133888	2004
nrchealth.com	5111	65587	2004
ingles-markets.com	569468	12972	2004
iscointl.com	9535	29066	2004
sequenom.com	7173	128663	2004
nationalbankshares.com	770	25481	2004
trendmicro.com	12747	223732	2004
kbhome.com	523	12689	2004
mindcti.com	12520	138521	2004
prudential.com	12303	143356	2004
acmoore.com	8123	65569	2004
mcclabel.com	769039	13782	2004
parknationalcorp.com	2493	19318	2004
packagingcorp.com	3596	128978	2004
cgen.com	12836	138781	2004
vishay.com	1082	11191	2004
cnbthebankonline.com	9337	17795	2004
pngaming.com	289	30259	2004
epelectric.com	9140	4241	2004
merchantsgroup.com	2100	13532	2004
salemmedia.com	4309	121817	2004
willbros.com	3332	63495	2004
firstenergycorp.com	301	8099	2004
pxd.com	3357	14359	2004
pery.com	8033	28303	2004
rentpath.com	3100	27882	2004
carboceramics.com	12264	62686	2004
deckers.com	223	29015	2004
boeing.com	9199	2285	2004
learningcaregroup.com	7060	61960	2004
gbankmo.com	7907	31703	2004
aviall.com	11216	1914	2004
sunstonehotels.com	7287	61163	2004
magellanlp.com	4384	142230	2004
freddiemac.com	7124	15208	2004
crexendo.com	5386	111629	2004
millscorp.com	7577	30072	2004
inventurefoods.com	7895	64102	2004
suntrust.com	4193	10187	2004
alimcofinancial.com	9487	29323	2004
heartlandexpress.com	209	12840	2004
ltcreit.com	9911	25665	2004
oakley.com	4529	61151	2004
chiquita.com	3783	10884	2004
rossstores.com	12283	9248	2004
kaydon.com	8221	6357	2004
heico.com	11032	5567	2004
oshkosh.com	3785	8193	2004
destinationmaternitycorp.com	3668	27936	2004
dataio.com	287	3761	2004
pacwestbancorp.com	2339	136265	2004
lecroy.com	2762	61398	2004
cmegroup.com	2379	149070	2004
alphaprotech.com	11383	62072	2004
wabtec.com	5516	60979	2004
intrusion.com	9835	25302	2004
adolor.com	3971	133724	2004
premisehealth.com	11769	108631	2004
versata.com	898337	132526	2004
aptiv.com	536572	118122	2004
express-scripts.com	5173	25356	2004
bankwithmutual.com	1379	127797	2004
imagesensing.com	7454	31775	2004
airmethods.com	6697	13789	2004
yankeecandle.com	9257	121844	2004
parpharm.com	12612	8333	2004
asgn.com	737252	25749	2004
kswiss.com	2933	22205	2004
myriad.com	8091	61399	2004
peoplesbanknet.com	9549	17715	2004
assurant.com	1986	157057	2004
tufco.com	931	29616	2004
caesars.com	9184	20423	2004
dom-dominion.com	3116	30740	2004
pliinfo.com	3174	61376	2004
varian.com	1813	11115	2004
assuredguaranty.com	10120	157955	2004
mgeenergy.com	766676	6932	2004
power.com	9947	66032	2004
gulfmark.com	12076	5379	2004
hess.com	3529	1380	2004
usshipcorp.com	356821	161064	2004
chicagorivet.com	5651	2999	2004
trans-lux.com	1454	10658	2004
rtsx.com	3645	265008	2004
alcatel-lucent.com	862	101352	2004
quadramed.com	1697	63758	2004
diamondoffshore.com	2518	61409	2004
apstar.com	9611	64159	2004
willistowerswatson.com	10601	144009	2004
tmbi.com	9534	20783	2004
pall.com	8906	8304	2004
manulife.com	3703	124042	2004
upfc.com	913507	109831	2004
grainger.com	7817	5256	2004
uqm.com	11574	22772	2004
officemaxsolutions.com	8439	2290	2004
petrobras.com.br	5319	222111	2004
icumed.com	9376	25110	2004
vodafone.com	3362	14894	2004
towerjazz.com	12195	31255	2004
vascularsolutions.com	2680	125000	2004
ovbc.com	6247	19137	2004
lsbindustries.com	11639	6528	2004
odfl.com	2307	24617	2004
radware.com	11491	125074	2004
cashsystemsinc.com	183552	143285	2004
bnymellon.com	11783	2019	2004
fedex.com	8431	4598	2004
safeguard.com	5805	9355	2004
norstatesbank.com	4128	24278	2004
kpn.com	141	61440	2004
greenstenergy.com	191368	25118	2004
rentrak.com	8790	12815	2004
centrusenergy.com	10700	112759	2004
randgoldresources.com	6757	205692	2004
talbots.com	11672	29264	2004
opentext.com	12346	61870	2004
ciena.com	486	64356	2004
goldenlivingcenters.com	6455	2193	2004
berrypetroleum.com	759	13431	2004
gcfb.com	1097	144727	2004
anworth.com	5859	66654	2004
merck.com	6611	7257	2004
edcpub.com	4835	4225	2004
cadencebank.com	1917	121199	2004
brooklinebancorp.com	774404	105670	2004
pwrr.com	11730	14616	2004
entercom.com	2738	117902	2004
altaba.com	6340	62634	2004
monarchcasino.com	11826	28704	2004
shopthepig.com	7359	9473	2004
bridgford.com	6678	2390	2004
centerstatebank.com	6316	142088	2004
cummins.com	10438	3650	2004
tofutti.com	12723	10598	2004
gildan.com	6822	111486	2004
kraftheinzcompany.com	493	5568	2004
campbellsoupcompany.com	7003	2663	2004
healthmarkets.com	7276	17254	2004
petco.com	4283	29909	2004
versant.com	12848	63281	2004
bakersshoes.com	4446	148224	2004
archcapgroup.com	3978	61302	2004
perma-fix.com	458	25979	2004
usecology.com	3934	1439	2004
acaciaresearch.com	9097	61004	2004
chpk.com	3526	2986	2004
eldoradogold.com	2919	26539	2004
glacierbancorp.com	198897	16832	2004
forestcity.net	6432	4842	2004
cae.com	6592	2526	2004
sdi.com	10000	8084	2004
neomagic.com	5562	64485	2004
steinerleisure.com	4264	63971	2004
pbt-permian.com	8866	8493	2004
lifepointhealth.net	8875	120297	2004
flex.com	1850	30170	2004
winmarkcorporation.com	4691	28785	2004
welltower.com	7405	5543	2004
gene.com	901	5020	2004
ctlc.com	3756	3429	2004
wvsbank.com	5558	29300	2004
justiceretail.com	4468	122778	2004
manpowergroup.com	5882	14370	2004
radvision.com	10635	132758	2004
ramtron.com	5398	28206	2004
digitalriver.com	4535	113362	2004
farmermac.com	484	15153	2004
associatedbank.com	10161	11842	2004
avistar.com	7541	138921	2004
montereygourmetfoods.com	11355	29342	2004
irsa.com.ar	817	31717	2004
angelica.com	3665	1655	2004
pinnacle.com	286	62768	2004
waysidetechnology.com	12619	61028	2004
nortechsys.com	10373	3962	2004
greenhill.com	8118	264395	2004
svb.com	11800	17120	2004
